cbsa,year,qtr,qcew_avg_wkly_wage,qcew_employment
33660,2022,3,1126,172786
33660,2022,4,1193,174376
33700,2022,1,1089,194100
33700,2022,2,1088,197063
33700,2022,3,1150,200410
33700,2022,4,1148,194831
33740,2022,1,841,73339
33740,2022,2,863,73494
33740,2022,3,868,74404
33740,2022,4,931,75042
33780,2022,1,1149,38463
33780,2022,2,1112,39927
33780,2022,3,1117,39258
33780,2022,4,1115,38974
33860,2022,1,971,159953
33860,2022,2,1006,162545
33860,2022,3,1038,163420
33860,2022,4,1128,165846
34060,2022,1,1084,63943
34060,2022,2,1118,63908
34060,2022,3,1166,64531
34060,2022,4,1187,64823
34100,2022,1,854,46312
34100,2022,2,926,46521
34100,2022,3,939,47502
34100,2022,4,951,47875
34580,2022,1,1098,50734
34580,2022,2,1137,52043
34580,2022,3,1170,52377
34580,2022,4,1197,51408
34620,2022,1,912,43998
34620,2022,2,938,43387
34620,2022,3,978,44660
34620,2022,4,952,44538
34740,2022,1,930,60381
34740,2022,2,922,63349
34740,2022,3,958,62384
34740,2022,4,995,62011
34820,2022,1,821,168050
34820,2022,2,820,179911
34820,2022,3,884,178073
34820,2022,4,903,173144
34900,2022,1,1251,75509
34900,2022,2,1254,79955
34900,2022,3,1314,81504
34900,2022,4,1373,75210
34940,2022,1,1168,161649
34940,2022,2,1191,152939
34940,2022,3,1204,158138
34940,2022,4,1289,166687
34980,2022,1,1349,1032038
34980,2022,2,1272,1050164
34980,2022,3,1327,1066742
34980,2022,4,1403,1074557
35300,2022,1,1281,365620
35300,2022,2,1255,373711
35300,2022,3,1334,371387
35300,2022,4,1376,375845
35380,2022,1,1169,518009
35380,2022,2,1158,524144
35380,2022,3,1201,528669
35380,2022,4,1234,536422
35660,2022,1,1296,57681
35660,2022,2,1021,60983
35660,2022,3,1062,60706
35660,2022,4,1074,58767
35840,2022,1,1063,312364
35840,2022,2,1079,306384
35840,2022,3,1141,314931
35840,2022,4,1186,326099
35980,2022,1,1423,113269
35980,2022,2,1230,117225
35980,2022,3,1270,117276
35980,2022,4,1314,116702
36100,2022,1,846,112160
36100,2022,2,920,112202
36100,2022,3,941,113833
36100,2022,4,968,117136
36220,2022,1,1254,72810
36220,2022,2,1280,73803
36220,2022,3,1386,76153
36220,2022,4,1387,76859
36260,2022,1,993,276668
36260,2022,2,1021,282564
36260,2022,3,1063,283094
36260,2022,4,1084,284727
36420,2022,1,1084,622917
36420,2022,2,1070,631466
36420,2022,3,1102,646888
36420,2022,4,1123,655518
36500,2022,1,1215,122613
36500,2022,2,1247,123743
36500,2022,3,1303,125466
36500,2022,4,1278,126056
36540,2022,1,1190,468646
36540,2022,2,1129,480020
36540,2022,3,1212,479752
36540,2022,4,1235,483352
36740,2022,1,1121,1298370
36740,2022,2,1116,1296173
36740,2022,3,1146,1338770
36740,2022,4,1201,1365512
36780,2022,1,1130,90906
36780,2022,2,1093,93035
36780,2022,3,1155,92292
36780,2022,4,1193,92842
36980,2022,1,980,51006
36980,2022,2,985,51812
36980,2022,3,1019,51452
36980,2022,4,1034,51924
37100,2022,1,1289,328120
37100,2022,2,1225,332774
37100,2022,3,1265,327907
37100,2022,4,1304,328712
37340,2022,1,1122,229376
37340,2022,2,1184,229485
37340,2022,3,1210,232751
37340,2022,4,1231,238018
37460,2022,1,918,80870
37460,2022,2,966,82480
37460,2022,3,981,83199
37460,2022,4,1001,82785
37620,2022,1,900,34887
37620,2022,2,945,35425
37620,2022,3,978,35706
37620,2022,4,998,35871
37860,2022,1,990,181608
37860,2022,2,998,182592
37860,2022,3,1034,185435
37860,2022,4,1086,186436
37900,2022,1,1385,160520
37900,2022,2,1093,165543
37900,2022,3,1146,165105
37900,2022,4,1217,163776
38060,2022,1,1305,2227413
38060,2022,2,1266,2188739
38060,2022,3,1304,2253797
38060,2022,4,1323,2297201
38300,2022,1,1320,1047612
38300,2022,2,1258,1070400
38300,2022,3,1288,1068362
38300,2022,4,1312,1069414
38340,2022,1,1072,56933
38340,2022,2,1076,60048
38340,2022,3,1116,58469
38340,2022,4,1151,58007
38540,2022,1,809,35027
38540,2022,2,833,36758
38540,2022,3,871,37318
38540,2022,4,879,36345
38860,2022,1,1219,268049
38860,2022,2,1180,285193
38860,2022,3,1204,281994
38860,2022,4,1274,277626
38900,2022,1,1423,1197019
38900,2022,2,1396,1210469
38900,2022,3,1453,1216145
38900,2022,4,1451,1218185
38940,2022,1,936,157372
38940,2022,2,994,153670
38940,2022,3,1020,159506
38940,2022,4,1062,163890
39300,2022,1,1206,676712
39300,2022,2,1182,708718
39300,2022,3,1191,703130
39300,2022,4,1223,700489
39340,2022,1,1099,286967
39340,2022,2,1081,288534
39340,2022,3,1115,294085
39340,2022,4,1153,295976
39380,2022,1,963,62334
39380,2022,2,972,63603
39380,2022,3,1056,63696
39380,2022,4,1042,63194
39460,2022,1,898,51808
39460,2022,2,929,50105
39460,2022,3,957,52040
39460,2022,4,1009,53430
39540,2022,1,1042,72840
39540,2022,2,1030,74587
39540,2022,3,1086,74162
39540,2022,4,1205,74507
39580,2022,1,1379,673925
39580,2022,2,1295,690993
39580,2022,3,1318,691832
39580,2022,4,1383,702096
39660,2022,1,982,68250
39660,2022,2,962,74384
39660,2022,3,1024,72244
39660,2022,4,1050,69920
39740,2022,1,1113,167417
39740,2022,2,1110,170280
39740,2022,3,1159,170820
39740,2022,4,1152,172222
39820,2022,1,992,66909
39820,2022,2,1033,68538
39820,2022,3,1084,68115
39820,2022,4,1118,67877
39900,2022,1,1220,249733
39900,2022,2,1222,254820
39900,2022,3,1290,256794
39900,2022,4,1314,254818
40060,2022,1,1298,631601
40060,2022,2,1194,643791
40060,2022,3,1254,644649
40060,2022,4,1289,653390
40140,2022,1,1044,1639763
40140,2022,2,1070,1638591
40140,2022,3,1105,1643891
40140,2022,4,1124,1659382
40220,2022,1,986,146558
40220,2022,2,995,148521
40220,2022,3,1059,149211
40220,2022,4,1088,150733
40340,2022,1,1270,116646
40340,2022,2,1367,120853
40340,2022,3,1285,119826
40340,2022,4,1402,119177
40380,2022,1,1128,482990
40380,2022,2,1149,497167
40380,2022,3,1180,495523
40380,2022,4,1172,495527
40420,2022,1,1043,135598
40420,2022,2,1035,139132
40420,2022,3,1100,138592
40420,2022,4,1120,138827
40580,2022,1,911,55316
40580,2022,2,890,53095
40580,2022,3,930,54128
40580,2022,4,971,55203
40660,2022,1,962,39579
40660,2022,2,953,39443
40660,2022,3,983,39889
40660,2022,4,1008,40744
40900,2022,1,1366,1035389
40900,2022,2,1360,1048090
40900,2022,3,1411,1054651
40900,2022,4,1420,1052164
40980,2022,1,1026,78458
40980,2022,2,1011,80046
40980,2022,3,1066,79856
40980,2022,4,1103,79798
41060,2022,1,1092,99175
41060,2022,2,1045,103077
41060,2022,3,1140,103328
41060,2022,4,1161,102897
41100,2022,1,805,79375
41100,2022,2,843,79258
41100,2022,3,902,80373
41100,2022,4,908,81707
41140,2022,1,994,51966
41140,2022,2,978,52582
41140,2022,3,1034,52478
41140,2022,4,1025,53321
41180,2022,1,1253,1290521
41180,2022,2,1189,1317865
41180,2022,3,1232,1314198
41180,2022,4,1264,1319825
41420,2022,1,1058,182456
41420,2022,2,1084,187655
41420,2022,3,1106,191558
41420,2022,4,1115,185983
41500,2022,1,1051,179193
41500,2022,2,1057,216760
41500,2022,3,1097,219034
41500,2022,4,1124,177877
41540,2022,1,929,156215
41540,2022,2,921,172330
41540,2022,3,993,167713
41540,2022,4,1035,160769
41620,2022,1,1340,778739
41620,2022,2,1290,790529
41620,2022,3,1343,799896
41620,2022,4,1403,804525
41660,2022,1,926,49060
41660,2022,2,965,49366
41660,2022,3,1018,49741
41660,2022,4,1031,50536
41700,2022,1,1160,1053338
41700,2022,2,1117,1066320
41700,2022,3,1158,1078828
41700,2022,4,1184,1091819
41740,2022,1,1483,1494713
41740,2022,2,1414,1509728
41740,2022,3,1488,1516795
41740,2022,4,1532,1529777
41940,2022,1,3303,1118605
41940,2022,2,3214,1139521
41940,2022,3,2958,1146463
41940,2022,4,3302,1152636
42020,2022,1,1063,117898
42020,2022,2,1070,120535
42020,2022,3,1105,120031
42020,2022,4,1184,116109
42100,2022,1,1186,99885
42100,2022,2,1168,107373
42100,2022,3,1283,107804
42100,2022,4,1240,101391
42140,2022,1,964,59405
42140,2022,2,1002,60008
42140,2022,3,1095,60574
42140,2022,4,1177,61375
42200,2022,1,1188,215188
42200,2022,2,1191,227931
42200,2022,3,1254,219704
42200,2022,4,1260,207028
42220,2022,1,1286,204579
42220,2022,2,1272,209803
42220,2022,3,1350,210437
42220,2022,4,1416,208057
42340,2022,1,1022,185708
42340,2022,2,1032,188388
42340,2022,3,1093,188449
42340,2022,4,1131,190759
42540,2022,1,956,244366
42540,2022,2,999,248992
42540,2022,3,1033,250670
42540,2022,4,1032,251493
42680,2022,1,995,55252
42680,2022,2,1034,53213
42680,2022,3,1033,55010
42680,2022,4,1114,57656
42700,2022,1,773,28373
42700,2022,2,830,27446
42700,2022,3,869,27534
42700,2022,4,878,28679
43100,2022,1,1171,57984
43100,2022,2,1081,61307
43100,2022,3,1098,59754
43100,2022,4,1162,59403
43300,2022,1,992,46709
43300,2022,2,992,48047
43300,2022,3,1068,48116
43300,2022,4,1076,48892
43340,2022,1,953,167386
43340,2022,2,987,169097
43340,2022,3,1039,169756
43340,2022,4,1061,171313
43420,2022,1,1000,34139
43420,2022,2,1075,33263
43420,2022,3,1069,34100
43420,2022,4,1090,34231
43580,2022,1,996,86464
43580,2022,2,1020,88665
43580,2022,3,1085,88318
43580,2022,4,1104,89383
43620,2022,1,1146,160072
43620,2022,2,1110,165923
43620,2022,3,1175,165645
43620,2022,4,1226,165374
43780,2022,1,1032,125290
43780,2022,2,1067,128086
43780,2022,3,1115,128520
43780,2022,4,1097,129262
43900,2022,1,992,156748
43900,2022,2,1051,157036
43900,2022,3,1057,158656
43900,2022,4,1068,160606
44060,2022,1,1097,248958
44060,2022,2,1109,254855
44060,2022,3,1163,254885
44060,2022,4,1168,254301
44100,2022,1,1181,127839
44100,2022,2,1163,131880
44100,2022,3,1231,130597
44100,2022,4,1236,129738
44140,2022,1,1084,268191
44140,2022,2,1089,276598
44140,2022,3,1115,276405
44140,2022,4,1153,270952
44180,2022,1,929,212067
44180,2022,2,944,213540
44180,2022,3,1008,215031
44180,2022,4,1009,216213
44220,2022,1,919,46126
44220,2022,2,924,46860
44220,2022,3,975,46197
44220,2022,4,976,46459
44300,2022,1,1108,64059
44300,2022,2,1158,68322
44300,2022,3,1176,67041
44300,2022,4,1167,66169
44420,2022,1,939,48485
44420,2022,2,934,49295
44420,2022,3,999,49958
44420,2022,4,1007,50202
44700,2022,1,1035,277012
44700,2022,2,1092,278764
44700,2022,3,1152,283964
44700,2022,4,1170,281000
44940,2022,1,874,36424
44940,2022,2,903,36651
44940,2022,3,942,36594
44940,2022,4,954,36654
45060,2022,1,1180,285855
45060,2022,2,1180,295181
45060,2022,3,1190,295705
45060,2022,4,1232,295808
45220,2022,1,967,181606
45220,2022,2,996,182205
45220,2022,3,1069,185407
45220,2022,4,1085,185446
45460,2022,1,924,62794
45460,2022,2,910,63530
45460,2022,3,956,64560
45460,2022,4,957,64075
45500,2022,1,888,56096
45500,2022,2,942,56899
45500,2022,3,960,56936
45500,2022,4,974,57408
45780,2022,1,1095,283026
45780,2022,2,1042,286096
45780,2022,3,1104,286870
45780,2022,4,1100,291701
45820,2022,1,1009,107815
45820,2022,2,986,108152
45820,2022,3,1029,109626
45820,2022,4,1039,113918
45940,2022,1,1879,260295
45940,2022,2,1562,263223
45940,2022,3,1594,262115
45940,2022,4,1594,266685
46060,2022,1,1063,379113
46060,2022,2,1082,369766
46060,2022,3,1104,377890
46060,2022,4,1145,385629
46140,2022,1,1091,425611
46140,2022,2,1057,432066
46140,2022,3,1101,438971
46140,2022,4,1131,442705
46220,2022,1,1024,98522
46220,2022,2,1001,98849
46220,2022,3,1057,101883
46220,2022,4,1091,102436
46340,2022,1,1004,106987
46340,2022,2,1022,108296
46340,2022,3,1092,108564
46340,2022,4,1086,110526
46520,2022,1,1187,436115
46520,2022,2,1196,436620
46520,2022,3,1258,441399
46520,2022,4,1271,452053
46540,2022,1,1005,114017
46540,2022,2,1033,118078
46540,2022,3,1040,115975
46540,2022,4,1086,116687
46660,2022,1,797,54200
46660,2022,2,850,54229
46660,2022,3,865,54611
46660,2022,4,887,54604
46700,2022,1,1251,138087
46700,2022,2,1249,140067
46700,2022,3,1313,139670
46700,2022,4,1305,138309
47020,2022,1,957,38292
47020,2022,2,991,38773
47020,2022,3,1042,38979
47020,2022,4,1051,39220
47220,2022,1,1015,59129
47220,2022,2,1028,61332
47220,2022,3,1050,61229
47220,2022,4,1113,59800
47260,2022,1,1078,728401
47260,2022,2,1083,741328
47260,2022,3,1136,739275
47260,2022,4,1152,742798
47300,2022,1,900,165482
47300,2022,2,907,177985
47300,2022,3,963,177157
47300,2022,4,987,174988
47380,2022,1,987,122394
47380,2022,2,1023,121549
47380,2022,3,1059,125153
47380,2022,4,1092,125085
47460,2022,1,1009,29474
47460,2022,2,994,31119
47460,2022,3,1039,31263
47460,2022,4,1040,29539
47580,2022,1,945,76025
47580,2022,2,1029,76908
47580,2022,3,1046,76108
47580,2022,4,1006,77371
47940,2022,1,1011,84111
47940,2022,2,1025,86828
47940,2022,3,1071,85891
47940,2022,4,1198,85914
48060,2022,1,965,38644
48060,2022,2,1056,41152
48060,2022,3,998,40127
48060,2022,4,1038,39247
48140,2022,1,996,69739
48140,2022,2,1012,71740
48140,2022,3,1084,70620
48140,2022,4,1131,71278
48260,2022,1,893,36337
48260,2022,2,894,37437
48260,2022,3,928,37272
48260,2022,4,981,36795
48300,2022,1,935,53562
48300,2022,2,959,56582
48300,2022,3,988,59136
48300,2022,4,1011,53521
48540,2022,1,926,57434
48540,2022,2,967,58124
48540,2022,3,994,58004
48540,2022,4,1030,58406
48620,2022,1,1029,291702
48620,2022,2,1007,293869
48620,2022,3,1043,298991
48620,2022,4,1126,303109
48660,2022,1,873,56216
48660,2022,2,893,56968
48660,2022,3,942,56725
48660,2022,4,977,57392
48700,2022,1,973,47934
48700,2022,2,1008,48853
48700,2022,3,1054,49294
48700,2022,4,1027,49207
48900,2022,1,1054,135919
48900,2022,2,1044,138039
48900,2022,3,1080,139494
48900,2022,4,1121,140766
49020,2022,1,1053,64365
49020,2022,2,1073,65089
49020,2022,3,1083,66081
49020,2022,4,1125,66422
49180,2022,1,1161,265625
49180,2022,2,1071,267014
49180,2022,3,1110,269506
49180,2022,4,1143,271430
49340,2022,1,1256,384561
49340,2022,2,1243,393895
49340,2022,3,1260,391844
49340,2022,4,1291,394136
49420,2022,1,865,112043
49420,2022,2,890,119553
49420,2022,3,936,125191
49420,2022,4,947,108319
49620,2022,1,1082,178129
49620,2022,2,1084,179459
49620,2022,3,1157,180040
49620,2022,4,1135,181532
49660,2022,1,893,195870
49660,2022,2,898,200223
49660,2022,3,947,199919
49660,2022,4,961,200879
49700,2022,1,1022,51371
49700,2022,2,1040,54909
49700,2022,3,1079,55110
49700,2022,4,1096,52207
49740,2022,1,868,76443
49740,2022,2,980,63097
49740,2022,3,971,67386
49740,2022,4,980,78217
10180,2023,1,1034,72811
10180,2023,2,993,73176
10180,2023,3,1031,73296
10180,2023,4,1071,74097
10420,2023,1,1201,315317
10420,2023,2,1085,320625
10420,2023,3,1121,317978
10420,2023,4,1194,319116
10500,2023,1,990,59576
10500,2023,2,940,58619
10500,2023,3,980,58658
10500,2023,4,1004,59324
10540,2023,1,1051,48905
10540,2023,2,1029,50022
10540,2023,3,1050,48964
10540,2023,4,1084,48702
10580,2023,1,1446,435627
10580,2023,2,1382,451005
10580,2023,3,1389,442487
10580,2023,4,1472,444257
10740,2023,1,1145,393988
10740,2023,2,1111,399220
10740,2023,3,1131,399286
10740,2023,4,1185,403696
10780,2023,1,938,59433
10780,2023,2,953,59578
10780,2023,3,938,59646
10780,2023,4,996,60196
10900,2023,1,1219,366076
10900,2023,2,1176,373388
10900,2023,3,1176,371007
10900,2023,4,1279,375923
11020,2023,1,988,56641
11020,2023,2,935,58596
11020,2023,3,983,58223
11020,2023,4,1037,57945
11100,2023,1,1121,120278
11100,2023,2,1073,120636
11100,2023,3,1089,122012
11100,2023,4,1159,123011
11180,2023,1,1180,46979
11180,2023,2,1152,47788
11180,2023,3,1158,48435
11180,2023,4,1215,48094
11260,2023,1,1301,169653
11260,2023,2,1287,179241
11260,2023,3,1322,178383
11260,2023,4,1366,173209
11460,2023,1,1351,213775
11460,2023,2,1330,218602
11460,2023,3,1353,218791
11460,2023,4,1411,219020
11500,2023,1,992,43738
11500,2023,2,937,43850
11500,2023,3,910,43819
11500,2023,4,1002,42980
11540,2023,1,1141,122440
11540,2023,2,1066,127045
11540,2023,3,1104,124315
11540,2023,4,1190,124607
11700,2023,1,1041,200800
11700,2023,2,1013,203793
11700,2023,3,1028,202716
11700,2023,4,1088,206197
12020,2023,1,1037,91716
12020,2023,2,1026,90666
12020,2023,3,1009,94880
12020,2023,4,1075,95569
12100,2023,1,1157,121582
12100,2023,2,1077,134289
12100,2023,3,1072,127220
12100,2023,4,1145,124071
12220,2023,1,973,64152
12220,2023,2,958,64928
12220,2023,3,960,66534
12220,2023,4,1005,67199
12260,2023,1,1108,230360
12260,2023,2,1060,229699
12260,2023,3,1073,228482
12260,2023,4,1126,230805
12420,2023,1,1687,1235789
12420,2023,2,1557,1255782
12420,2023,3,1570,1251410
12420,2023,4,1674,1273188
12540,2023,1,1119,324574
12540,2023,2,1090,348331
12540,2023,3,1085,358670
12540,2023,4,1142,343365
12580,2023,1,1465,1308803
12580,2023,2,1361,1341354
12580,2023,3,1391,1330444
12580,2023,4,1483,1340374
12620,2023,1,1004,69041
12620,2023,2,1026,70798
12620,2023,3,1009,71763
12620,2023,4,1083,71169
12700,2023,1,1217,85961
12700,2023,2,1151,107273
12700,2023,3,1140,100334
12700,2023,4,1287,90714
12940,2023,1,1231,391988
12940,2023,2,1172,387645
12940,2023,3,1181,395959
12940,2023,4,1300,401335
12980,2023,1,1305,53023
12980,2023,2,1143,54320
12980,2023,3,1152,53741
12980,2023,4,1193,53942
13020,2023,1,1087,33492
13020,2023,2,992,34713
13020,2023,3,979,34186
13020,2023,4,1060,33626
13140,2023,1,1281,155643
13140,2023,2,1179,156472
13140,2023,3,1193,157481
13140,2023,4,1284,158000
13220,2023,1,950,41213
13220,2023,2,986,42553
13220,2023,3,936,42256
13220,2023,4,1042,42692
13380,2023,1,1221,92378
13380,2023,2,1167,94802
13380,2023,3,1166,93102
13380,2023,4,1213,93104
13460,2023,1,1179,90382
13460,2023,2,1179,94984
13460,2023,3,1176,94129
13460,2023,4,1269,92543
13740,2023,1,1118,88787
13740,2023,2,1128,91734
13740,2023,3,1089,90264
13740,2023,4,1224,90618
13780,2023,1,1186,93457
13780,2023,2,1130,96163
13780,2023,3,1132,94870
13780,2023,4,1155,96185
13820,2023,1,1328,506799
13820,2023,2,1203,513105
13820,2023,3,1219,511548
13820,2023,4,1315,517408
13900,2023,1,1161,70645
13900,2023,2,1116,73288
13900,2023,3,1147,71924
13900,2023,4,1206,72026
13980,2023,1,1022,73633
13980,2023,2,986,72109
13980,2023,3,1129,75925
13980,2023,4,1134,75902
14010,2023,1,1394,91445
14010,2023,2,1176,91823
14010,2023,3,1175,93713
14010,2023,4,1218,95059
14020,2023,1,1151,73010
14020,2023,2,1048,71500
14020,2023,3,1097,72855
14020,2023,4,1036,72884
14260,2023,1,1183,370062
14260,2023,2,1124,379287
14260,2023,3,1152,378185
14260,2023,4,1248,384514
14500,2023,1,1835,194018
14500,2023,2,1696,196940
14500,2023,3,1739,194061
14500,2023,4,1784,196485
14540,2023,1,1010,78354
14540,2023,2,972,78945
14540,2023,3,988,80133
14540,2023,4,1040,79841
14740,2023,1,1316,91982
14740,2023,2,1256,94285
14740,2023,3,1338,93041
14740,2023,4,1296,93855
14860,2023,1,2590,409250
14860,2023,2,1867,424009
14860,2023,3,1761,417178
14860,2023,4,2088,421205
15180,2023,1,791,153912
15180,2023,2,802,156157
15180,2023,3,804,155571
15180,2023,4,860,156928
15260,2023,1,975,44728
15260,2023,2,966,46268
15260,2023,3,960,45752
15260,2023,4,1030,45680
15380,2023,1,1238,521353
15380,2023,2,1195,538291
15380,2023,3,1175,534798
15380,2023,4,1249,534763
15500,2023,1,1008,65742
15500,2023,2,952,66423
15500,2023,3,971,67164
15500,2023,4,990,68439
15540,2023,1,1329,120071
15540,2023,2,1297,123477
15540,2023,3,1245,122657
15540,2023,4,1396,122707
15940,2023,1,1041,158666
15940,2023,2,955,163337
15940,2023,3,999,163427
15940,2023,4,1039,164741
15980,2023,1,1198,295107
15980,2023,2,1122,285753
15980,2023,3,1101,293179
15980,2023,4,1180,302100
16020,2023,1,964,44147
16020,2023,2,946,44517
16020,2023,3,986,44629
16020,2023,4,1009,45169
16180,2023,1,1222,30898
16180,2023,2,1175,31755
16180,2023,3,1240,31669
16180,2023,4,1269,31689
16220,2023,1,1106,38697
16220,2023,2,1077,40302
16220,2023,3,1117,39879
16220,2023,4,1228,39562
16300,2023,1,1275,137361
16300,2023,2,1171,141978
16300,2023,3,1188,139219
16300,2023,4,1259,138744
16540,2023,1,1004,58807
16540,2023,2,1002,59145
16540,2023,3,1014,59511
16540,2023,4,1070,59239
16580,2023,1,1163,104114
16580,2023,2,1098,106263
16580,2023,3,1183,107411
16580,2023,4,1163,104129
16620,2023,1,1115,102389
16620,2023,2,1116,104266
16620,2023,3,1084,103650
16620,2023,4,1190,105042
16700,2023,1,1264,371202
16700,2023,2,1170,379640
16700,2023,3,1179,379665
16700,2023,4,1261,386053
16740,2023,1,1603,1304178
16740,2023,2,1315,1323664
16740,2023,3,1334,1321494
16740,2023,4,1391,1342177
16820,2023,1,1313,113201
16820,2023,2,1203,114592
16820,2023,3,1265,116839
16820,2023,4,1347,117126
16860,2023,1,1178,262053
16860,2023,2,1152,264191
16860,2023,3,1128,266316
16860,2023,4,1266,269399
16940,2023,1,1102,46782
16940,2023,2,1078,48127
16940,2023,3,1158,47977
16940,2023,4,1178,47937
16984,2023,1,1645,4454170
16984,2023,2,1408,4590095
16984,2023,3,1387,4543047
16984,2023,4,1542,4545149
17020,2023,1,1039,77117
17020,2023,2,1031,77981
17020,2023,3,1049,79679
17020,2023,4,1104,78704
17140,2023,1,1344,1073999
17140,2023,2,1229,1095381
17140,2023,3,1263,1088817
17140,2023,4,1306,1091626
17300,2023,1,953,96234
17300,2023,2,942,96965
17300,2023,3,961,97668
17300,2023,4,1014,98144
17420,2023,1,1019,45265
17420,2023,2,968,45754
17420,2023,3,975,46802
17420,2023,4,1072,45754
17660,2023,1,1026,67585
17660,2023,2,990,73495
17660,2023,3,1013,71931
17660,2023,4,1054,70051
17780,2023,1,1009,131787
17780,2023,2,998,128122
17780,2023,3,994,132520
17780,2023,4,1053,135383
